 id_perangkat,nilai_temperatur,tanggal,label_kondisi
UMA_DS18B20_02,32.19,7/11/2025 10:04,Kurang Nyaman
UMA_DS18B20_02,32.13,7/11/2025 10:04,Kurang Nyaman
UMA_DS18B20_02,32.13,7/11/2025 10:05,Kurang Nyaman
UMA_DS18B20_02,32,7/11/2025 10:05,Kurang Nyaman
UMA_DS18B20_02,32,7/11/2025 10:05,Kurang Nyaman
UMA_DS18B20_02,31.94,7/11/2025 10:05,Kurang Nyaman
UMA_DS18B20_02,31.88,7/11/2025 10:05,Kurang Nyaman
UMA_DS18B20_02,31.75,7/11/2025 10:05,Kurang Nyaman
UMA_DS18B20_02,31.75,7/11/2025 10:05,Kurang Nyaman
UMA_DS18B20_02,31.69,7/11/2025 10:05,Kurang Nyaman
UMA_DS18B20_02,31.69,7/11/2025 10:05,Kurang Nyaman
UMA_DS18B20_02,31.69,7/11/2025 10:05,Kurang Nyaman
UMA_DS18B20_02,30.69,7/11/2025 10:07,Kurang Nyaman
UMA_DS18B20_02,30.69,7/11/2025 10:08,Kurang Nyaman
UMA_DS18B20_02,30.69,7/11/2025 10:08,Kurang Nyaman
UMA_DS18B20_02,30.75,7/11/2025 10:08,Kurang Nyaman
UMA_DS18B20_02,30.81,7/11/2025 10:08,Kurang Nyaman
UMA_DS18B20_02,30.81,7/11/2025 10:08,Kurang Nyaman
UMA_DS18B20_02,30.88,7/11/2025 10:08,Kurang Nyaman
UMA_DS18B20_02,30.88,7/11/2025 10:08,Kurang Nyaman
UMA_DS18B20_02,30.94,7/11/2025 10:08,Kurang Nyaman
UMA_DS18B20_02,30.94,7/11/2025 10:08,Kurang Nyaman
UMA_DS18B20_02,31,7/11/2025 10:09,Kurang Nyaman
UMA_DS18B20_02,31,7/11/2025 10:09,Kurang Nyaman
UMA_DS18B20_02,31.06,7/11/2025 10:09,Kurang Nyaman
UMA_DS18B20_02,31.06,7/11/2025 10:09,Kurang Nyaman
UMA_DS18B20_02,31.06,7/11/2025 10:09,Kurang Nyaman
UMA_DS18B20_02,31.06,7/11/2025 10:09,Kurang Nyaman
UMA_DS18B20_02,31.06,7/11/2025 10:09,Kurang Nyaman
UMA_DS18B20_02,31.06,7/11/2025 10:09,Kurang Nyaman
UMA_DS18B20_02,31.13,7/11/2025 10:09,Kurang Nyaman
UMA_DS18B20_02,31.13,7/11/2025 10:09,Kurang Nyaman
UMA_DS18B20_02,31.13,7/11/2025 10:10,Kurang Nyaman
UMA_DS18B20_02,31.13,7/11/2025 10:10,Kurang Nyaman
UMA_DS18B20_02,31.19,7/11/2025 10:10,Kurang Nyaman
UMA_DS18B20_02,31.19,7/11/2025 10:10,Kurang Nyaman
UMA_DS18B20_02,31.19,7/11/2025 10:10,Kurang Nyaman
UMA_DS18B20_02,31.25,7/11/2025 10:10,Kurang Nyaman
UMA_DS18B20_02,31.25,7/11/2025 10:10,Kurang Nyaman
UMA_DS18B20_02,31.31,7/11/2025 10:10,Kurang Nyaman
UMA_DS18B20_02,31.25,7/11/2025 10:10,Kurang Nyaman
UMA_DS18B20_02,31.31,7/11/2025 10:10,Kurang Nyaman
UMA_DS18B20_02,31.31,7/11/2025 10:10,Kurang Nyaman
UMA_DS18B20_02,31.31,7/11/2025 10:11,Kurang Nyaman
UMA_DS18B20_02,31.31,7/11/2025 10:11,Kurang Nyaman
UMA_DS18B20_02,31.31,7/11/2025 10:11,Kurang Nyaman
UMA_DS18B20_02,31.38,7/11/2025 10:11,Kurang Nyaman
UMA_DS18B20_02,31.38,7/11/2025 10:11,Kurang Nyaman
UMA_DS18B20_02,31.38,7/11/2025 10:11,Kurang Nyaman
UMA_DS18B20_02,31.31,7/11/2025 10:11,Kurang Nyaman
UMA_DS18B20_02,31.31,7/11/2025 10:11,Kurang Nyaman
UMA_DS18B20_02,31.31,7/11/2025 10:12,Kurang Nyaman
UMA_DS18B20_02,31.31,7/11/2025 10:12,Kurang Nyaman
UMA_DS18B20_02,31.31,7/11/2025 10:12,Kurang Nyaman
UMA_DS18B20_02,31.31,7/11/2025 10:12,Kurang Nyaman
UMA_DS18B20_02,31.31,7/11/2025 10:12,Kurang Nyaman
UMA_DS18B20_02,31.31,7/11/2025 10:12,Kurang Nyaman
UMA_DS18B20_02,31.31,7/11/2025 10:12,Kurang Nyaman
UMA_DS18B20_02,31.38,7/11/2025 10:12,Kurang Nyaman
UMA_DS18B20_02,31.38,7/11/2025 10:12,Kurang Nyaman
UMA_DS18B20_02,31.38,7/11/2025 10:12,Kurang Nyaman
UMA_DS18B20_02,31.38,7/11/2025 10:12,Kurang Nyaman
UMA_DS18B20_02,31.44,7/11/2025 10:13,Kurang Nyaman
UMA_DS18B20_02,31.38,7/11/2025 10:13,Kurang Nyaman
UMA_DS18B20_02,31.44,7/11/2025 10:13,Kurang Nyaman
UMA_DS18B20_02,31.5,7/11/2025 10:13,Kurang Nyaman
UMA_DS18B20_02,31.44,7/11/2025 10:13,Kurang Nyaman
UMA_DS18B20_02,31.44,7/11/2025 10:13,Kurang Nyaman
UMA_DS18B20_02,31.5,7/11/2025 10:13,Kurang Nyaman
UMA_DS18B20_02,31.5,7/11/2025 10:13,Kurang Nyaman
UMA_DS18B20_02,31.5,7/11/2025 10:13,Kurang Nyaman
UMA_DS18B20_02,31.5,7/11/2025 10:13,Kurang Nyaman
UMA_DS18B20_02,31.5,7/11/2025 10:14,Kurang Nyaman
UMA_DS18B20_02,31.56,7/11/2025 10:14,Kurang Nyaman
UMA_DS18B20_02,31.63,7/11/2025 10:14,Kurang Nyaman
UMA_DS18B20_02,31.56,7/11/2025 10:14,Kurang Nyaman
UMA_DS18B20_02,31.63,7/11/2025 10:14,Kurang Nyaman
UMA_DS18B20_02,31.63,7/11/2025 10:14,Kurang Nyaman
UMA_DS18B20_02,31.63,7/11/2025 10:14,Kurang Nyaman
UMA_DS18B20_02,31.63,7/11/2025 10:14,Kurang Nyaman
UMA_DS18B20_02,31.63,7/11/2025 10:14,Kurang Nyaman
UMA_DS18B20_02,31.63,7/11/2025 10:14,Kurang Nyaman
UMA_DS18B20_02,31.63,7/11/2025 10:15,Kurang Nyaman
UMA_DS18B20_02,31.56,7/11/2025 10:15,Kurang Nyaman
UMA_DS18B20_02,31.56,7/11/2025 10:15,Kurang Nyaman
UMA_DS18B20_02,31.56,7/11/2025 10:15,Kurang Nyaman
UMA_DS18B20_02,31.5,7/11/2025 10:15,Kurang Nyaman
UMA_DS18B20_02,31.5,7/11/2025 10:15,Kurang Nyaman
UMA_DS18B20_02,31.5,7/11/2025 10:15,Kurang Nyaman
UMA_DS18B20_02,31.5,7/11/2025 10:15,Kurang Nyaman
UMA_DS18B20_02,31.5,7/11/2025 10:15,Kurang Nyaman
UMA_DS18B20_02,31.56,7/11/2025 10:15,Kurang Nyaman
UMA_DS18B20_02,31.56,7/11/2025 10:15,Kurang Nyaman
UMA_DS18B20_02,31.5,7/11/2025 10:16,Kurang Nyaman
UMA_DS18B20_02,31.5,7/11/2025 10:16,Kurang Nyaman
UMA_DS18B20_02,31.44,7/11/2025 10:16,Kurang Nyaman
UMA_DS18B20_02,31.44,7/11/2025 10:16,Kurang Nyaman
UMA_DS18B20_02,31.44,7/11/2025 10:16,Kurang Nyaman
UMA_DS18B20_02,31.38,7/11/2025 10:16,Kurang Nyaman
UMA_DS18B20_02,31.38,7/11/2025 10:16,Kurang Nyaman
UMA_DS18B20_02,31.38,7/11/2025 10:16,Kurang Nyaman
UMA_DS18B20_02,31.38,7/11/2025 10:16,Kurang Nyaman
UMA_DS18B20_02,31.38,7/11/2025 10:17,Kurang Nyaman
UMA_DS18B20_02,31.44,7/11/2025 10:17,Kurang Nyaman
UMA_DS18B20_02,31.38,7/11/2025 10:17,Kurang Nyaman
UMA_DS18B20_02,31.44,7/11/2025 10:17,Kurang Nyaman
UMA_DS18B20_02,31.38,7/11/2025 10:17,Kurang Nyaman
UMA_DS18B20_02,31.44,7/11/2025 10:17,Kurang Nyaman
UMA_DS18B20_02,31.38,7/11/2025 10:17,Kurang Nyaman
UMA_DS18B20_02,31.44,7/11/2025 10:17,Kurang Nyaman
UMA_DS18B20_02,31.44,7/11/2025 10:17,Kurang Nyaman
UMA_DS18B20_02,31.44,7/11/2025 10:17,Kurang Nyaman
UMA_DS18B20_02,31.44,7/11/2025 10:17,Kurang Nyaman
UMA_DS18B20_02,31.44,7/11/2025 10:18,Kurang Nyaman
UMA_DS18B20_02,31.44,7/11/2025 10:18,Kurang Nyaman
UMA_DS18B20_02,31.44,7/11/2025 10:18,Kurang Nyaman
UMA_DS18B20_02,31.5,7/11/2025 10:18,Kurang Nyaman
UMA_DS18B20_02,31.44,7/11/2025 10:18,Kurang Nyaman
UMA_DS18B20_02,31.44,7/11/2025 10:18,Kurang Nyaman
UMA_DS18B20_02,31.44,7/11/2025 10:18,Kurang Nyaman
UMA_DS18B20_02,31.44,7/11/2025 10:18,Kurang Nyaman
UMA_DS18B20_02,31.44,7/11/2025 10:18,Kurang Nyaman
UMA_DS18B20_02,31.44,7/11/2025 10:19,Kurang Nyaman
UMA_DS18B20_02,31.44,7/11/2025 10:19,Kurang Nyaman
UMA_DS18B20_02,31.5,7/11/2025 10:19,Kurang Nyaman
UMA_DS18B20_02,31.5,7/11/2025 10:19,Kurang Nyaman
UMA_DS18B20_02,31.5,7/11/2025 10:19,Kurang Nyaman
UMA_DS18B20_02,31.5,7/11/2025 10:19,Kurang Nyaman
UMA_DS18B20_02,31.5,7/11/2025 10:19,Kurang Nyaman
UMA_DS18B20_02,31.5,7/11/2025 10:19,Kurang Nyaman
UMA_DS18B20_02,31.5,7/11/2025 10:19,Kurang Nyaman
UMA_DS18B20_02,31.5,7/11/2025 10:19,Kurang Nyaman
UMA_DS18B20_02,31.5,7/11/2025 10:20,Kurang Nyaman
UMA_DS18B20_02,31.5,7/11/2025 10:20,Kurang Nyaman
UMA_DS18B20_02,31.5,7/11/2025 10:20,Kurang Nyaman
UMA_DS18B20_02,31.5,7/11/2025 10:20,Kurang Nyaman
UMA_DS18B20_02,31.5,7/11/2025 10:20,Kurang Nyaman
UMA_DS18B20_02,31.5,7/11/2025 10:20,Kurang Nyaman
UMA_DS18B20_02,31.5,7/11/2025 10:20,Kurang Nyaman
UMA_DS18B20_02,31.5,7/11/2025 10:20,Kurang Nyaman
UMA_DS18B20_02,31.5,7/11/2025 10:20,Kurang Nyaman
UMA_DS18B20_02,31.5,7/11/2025 10:20,Kurang Nyaman
UMA_DS18B20_02,31.44,7/11/2025 10:20,Kurang Nyaman
UMA_DS18B20_02,31.44,7/11/2025 10:21,Kurang Nyaman
UMA_DS18B20_02,31.44,7/11/2025 10:21,Kurang Nyaman
UMA_DS18B20_02,31.44,7/11/2025 10:21,Kurang Nyaman
UMA_DS18B20_02,31.38,7/11/2025 10:21,Kurang Nyaman
UMA_DS18B20_02,31.38,7/11/2025 10:21,Kurang Nyaman
UMA_DS18B20_02,31.38,7/11/2025 10:21,Kurang Nyaman
UMA_DS18B20_02,31.38,7/11/2025 10:21,Kurang Nyaman
UMA_DS18B20_02,31.44,7/11/2025 10:21,Kurang Nyaman
UMA_DS18B20_02,31.44,7/11/2025 10:21,Kurang Nyaman
UMA_DS18B20_02,31.44,7/11/2025 10:21,Kurang Nyaman
UMA_DS18B20_02,31.44,7/11/2025 10:22,Kurang Nyaman
UMA_DS18B20_02,31.44,7/11/2025 10:22,Kurang Nyaman
UMA_DS18B20_02,30.38,7/11/2025 10:36,Kurang Nyaman
UMA_DS18B20_02,30.38,7/11/2025 10:36,Kurang Nyaman
UMA_DS18B20_03,30.31,7/11/2025 10:37,Kurang Nyaman
UMA_DS18B20_03,30.25,7/11/2025 10:37,Kurang Nyaman
UMA_DS18B20_03,30.25,7/11/2025 10:37,Kurang Nyaman
UMA_DS18B20_03,30.25,7/11/2025 10:37,Kurang Nyaman
UMA_DS18B20_03,30.25,7/11/2025 10:37,Kurang Nyaman
UMA_DS18B20_03,30.25,7/11/2025 10:37,Kurang Nyaman
UMA_DS18B20_03,30.25,7/11/2025 10:37,Kurang Nyaman
UMA_DS18B20_03,30.19,7/11/2025 10:37,Kurang Nyaman
UMA_DS18B20_03,30.19,7/11/2025 10:37,Kurang Nyaman
UMA_DS18B20_03,30.19,7/11/2025 10:37,Kurang Nyaman
UMA_DS18B20_03,30.19,7/11/2025 10:37,Kurang Nyaman
UMA_DS18B20_03,30.19,7/11/2025 10:38,Kurang Nyaman
UMA_DS18B20_03,30.19,7/11/2025 10:38,Kurang Nyaman
UMA_DS18B20_03,30.19,7/11/2025 10:38,Kurang Nyaman
UMA_DS18B20_03,30.19,7/11/2025 10:38,Kurang Nyaman
UMA_DS18B20_03,30.13,7/11/2025 10:38,Kurang Nyaman
UMA_DS18B20_03,30.13,7/11/2025 10:38,Kurang Nyaman
UMA_DS18B20_03,30.13,7/11/2025 10:38,Kurang Nyaman
UMA_DS18B20_03,30.13,7/11/2025 10:38,Kurang Nyaman
UMA_DS18B20_03,30.13,7/11/2025 10:38,Kurang Nyaman
UMA_DS18B20_03,30.13,7/11/2025 10:38,Kurang Nyaman
UMA_DS18B20_03,30.06,7/11/2025 10:39,Kurang Nyaman
UMA_DS18B20_03,30.06,7/11/2025 10:39,Kurang Nyaman
UMA_DS18B20_03,30.06,7/11/2025 10:39,Kurang Nyaman
UMA_DS18B20_03,30.06,7/11/2025 10:39,Kurang Nyaman
UMA_DS18B20_03,30.06,7/11/2025 10:39,Kurang Nyaman
UMA_DS18B20_03,30,7/11/2025 10:39,Kurang Nyaman
UMA_DS18B20_03,30,7/11/2025 10:39,Kurang Nyaman
UMA_DS18B20_03,30,7/11/2025 10:39,Kurang Nyaman
UMA_DS18B20_03,30.06,7/11/2025 10:39,Kurang Nyaman
UMA_DS18B20_03,30,7/11/2025 10:39,Kurang Nyaman
UMA_DS18B20_03,30,7/11/2025 10:39,Kurang Nyaman
UMA_DS18B20_03,30,7/11/2025 10:40,Kurang Nyaman
UMA_DS18B20_03,30,7/11/2025 10:40,Kurang Nyaman
UMA_DS18B20_03,30.06,7/11/2025 10:40,Kurang Nyaman
UMA_DS18B20_03,30,7/11/2025 10:40,Kurang Nyaman
UMA_DS18B20_03,30.06,7/11/2025 10:40,Kurang Nyaman
UMA_DS18B20_03,30.06,7/11/2025 10:40,Kurang Nyaman
UMA_DS18B20_03,30.06,7/11/2025 10:40,Kurang Nyaman
UMA_DS18B20_03,30.06,7/11/2025 10:40,Kurang Nyaman
UMA_DS18B20_03,30.13,7/11/2025 10:40,Kurang Nyaman
UMA_DS18B20_03,30.13,7/11/2025 10:40,Kurang Nyaman
UMA_DS18B20_03,30.13,7/11/2025 10:41,Kurang Nyaman
UMA_DS18B20_03,30.13,7/11/2025 10:41,Kurang Nyaman
UMA_DS18B20_03,30.13,7/11/2025 10:41,Kurang Nyaman
UMA_DS18B20_03,30.19,7/11/2025 10:41,Kurang Nyaman
UMA_DS18B20_03,30.19,7/11/2025 10:41,Kurang Nyaman
UMA_DS18B20_03,30.19,7/11/2025 10:41,Kurang Nyaman
UMA_DS18B20_03,30.19,7/11/2025 10:41,Kurang Nyaman
UMA_DS18B20_03,30.19,7/11/2025 10:41,Kurang Nyaman
UMA_DS18B20_03,30.19,7/11/2025 10:41,Kurang Nyaman
UMA_DS18B20_03,30.25,7/11/2025 10:41,Kurang Nyaman
UMA_DS18B20_03,30.25,7/11/2025 10:41,Kurang Nyaman
UMA_DS18B20_03,30.25,7/11/2025 10:42,Kurang Nyaman
UMA_DS18B20_03,30.25,7/11/2025 10:42,Kurang Nyaman
UMA_DS18B20_03,30.25,7/11/2025 10:42,Kurang Nyaman
UMA_DS18B20_03,30.25,7/11/2025 10:42,Kurang Nyaman
UMA_DS18B20_03,30.25,7/11/2025 10:42,Kurang Nyaman
UMA_DS18B20_03,30.25,7/11/2025 10:42,Kurang Nyaman
UMA_DS18B20_03,30.31,7/11/2025 10:42,Kurang Nyaman
UMA_DS18B20_03,30.19,7/11/2025 10:42,Kurang Nyaman
UMA_DS18B20_03,30.25,7/11/2025 10:42,Kurang Nyaman
UMA_DS18B20_03,30.25,7/11/2025 10:42,Kurang Nyaman
UMA_DS18B20_03,30.25,7/11/2025 10:43,Kurang Nyaman
UMA_DS18B20_03,30.31,7/11/2025 10:43,Kurang Nyaman
UMA_DS18B20_03,30.31,7/11/2025 10:43,Kurang Nyaman
UMA_DS18B20_03,30.31,7/11/2025 10:43,Kurang Nyaman
UMA_DS18B20_03,30.38,7/11/2025 10:43,Kurang Nyaman
UMA_DS18B20_01,30.81,7/12/2025 9:34,Kurang Nyaman
UMA_DS18B20_01,30.81,7/12/2025 9:34,Kurang Nyaman
UMA_DS18B20_01,30.81,7/12/2025 9:34,Kurang Nyaman
UMA_DS18B20_01,30.81,7/12/2025 9:34,Kurang Nyaman
UMA_DS18B20_01,30.81,7/12/2025 9:34,Kurang Nyaman
UMA_DS18B20_01,30.81,7/12/2025 9:34,Kurang Nyaman
UMA_DS18B20_01,30.88,7/12/2025 9:35,Kurang Nyaman
UMA_DS18B20_01,30.88,7/12/2025 9:35,Kurang Nyaman
UMA_DS18B20_01,30.88,7/12/2025 9:35,Kurang Nyaman
UMA_DS18B20_01,30.88,7/12/2025 9:35,Kurang Nyaman
UMA_DS18B20_01,30.88,7/12/2025 9:35,Kurang Nyaman
UMA_DS18B20_01,30.88,7/12/2025 9:35,Kurang Nyaman
UMA_DS18B20_01,30.81,7/12/2025 9:35,Kurang Nyaman
UMA_DS18B20_01,30.81,7/12/2025 9:35,Kurang Nyaman
UMA_DS18B20_01,30.81,7/12/2025 9:35,Kurang Nyaman
UMA_DS18B20_01,30.81,7/12/2025 9:35,Kurang Nyaman
UMA_DS18B20_01,30.75,7/12/2025 9:36,Kurang Nyaman
UMA_DS18B20_01,30.69,7/12/2025 9:36,Kurang Nyaman
UMA_DS18B20_01,30.63,7/12/2025 9:36,Kurang Nyaman
UMA_DS18B20_01,30.56,7/12/2025 9:36,Kurang Nyaman
UMA_DS18B20_01,30.5,7/12/2025 9:36,Kurang Nyaman
UMA_DS18B20_01,30.5,7/12/2025 9:36,Kurang Nyaman
UMA_DS18B20_01,30.44,7/12/2025 9:36,Kurang Nyaman
UMA_DS18B20_01,30.38,7/12/2025 9:36,Kurang Nyaman
UMA_DS18B20_01,30.38,7/12/2025 9:36,Kurang Nyaman
UMA_DS18B20_01,30.38,7/12/2025 9:36,Kurang Nyaman
UMA_DS18B20_01,30.38,7/12/2025 9:36,Kurang Nyaman
UMA_DS18B20_01,30.31,7/12/2025 9:37,Kurang Nyaman
UMA_DS18B20_01,30.31,7/12/2025 9:37,Kurang Nyaman
UMA_DS18B20_01,30.25,7/12/2025 9:37,Kurang Nyaman
UMA_DS18B20_01,30.25,7/12/2025 9:37,Kurang Nyaman
UMA_DS18B20_01,30.19,7/12/2025 9:37,Kurang Nyaman
